ID,STATE,AGE,RACE,GENDER,EDUCATION,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25
365426,MN,68,Hispanic,M,M.Sc,3,1,5,1,2,1,1,2,4,2,4,1,2,3,3,1,1,5,3,5,1,2,3,2,2
365453,OK,84,Asian,M,PhD,3,2,5,5,5,4,3,2,1,5,2,3,4,3,1,3,5,4,1,5,3,5,2,2,3
365480,OK,75,White,M,"A,Sc",5,5,5,1,4,5,3,4,1,2,3,1,4,5,1,2,1,2,3,1,1,1,5,5,3
365505,MO,19,American Indian,F,M.Sc,1,2,4,4,3,4,4,1,4,2,3,1,3,1,2,1,4,3,4,1,1,1,4,5,1
365569,CT,77,American Indian,M,PhD,3,1,1,1,2,1,1,3,3,4,4,2,4,2,1,4,2,3,1,4,2,4,3,5,2
365693,NE,23,Hispanic,M,High School,1,2,4,4,4,3,4,1,1,1,3,4,1,3,3,3,2,2,2,1,5,1,1,3,1
365763,NJ,32,White,F,"A,Sc",5,2,4,5,5,5,1,3,1,1,4,1,5,4,4,1,3,5,5,1,4,5,1,2,4
365824,MI,95,American Indian,M,M.Sc,3,4,1,1,1,4,2,4,5,4,4,3,1,3,5,4,4,3,5,3,1,2,1,3,3
365833,MI,27,White,M,"A,Sc",5,2,4,5,5,2,4,5,5,2,3,1,4,1,2,2,1,2,5,3,4,4,2,3,5
366003,FL,31,Asian,F,GED,1,2,2,5,5,5,5,1,2,2,5,3,3,1,5,5,1,1,3,2,5,4,4,1,5
366155,LA,33,Hispanic,F,M.Sc,3,2,4,2,5,5,4,4,2,1,2,1,5,3,1,4,5,5,2,5,3,1,2,2,4
366191,IL,43,Pacific Islander,M,M.Sc,3,5,1,3,2,4,1,1,4,4,1,1,5,1,3,3,1,4,2,3,5,3,4,1,4
366252,PA,37,African American,M,High School,3,2,5,5,3,1,4,3,2,2,4,5,5,1,5,2,2,4,1,5,5,2,4,1,1
366261,TX,82,African American,M,"B,Sc",5,1,2,1,3,2,1,3,4,4,3,3,1,4,3,5,2,5,4,3,1,5,5,5,4
366270,LA,77,White,M,"A,Sc",3,3,4,1,3,5,5,2,1,5,3,4,2,4,2,5,3,5,4,3,2,5,2,2,3
366289,CA,36,Pacific Islander,M,"A,Sc",5,1,5,5,1,1,5,4,4,4,5,2,4,3,3,3,2,5,3,2,5,5,4,5,5
366340,MT,74,Asian,F,GED,1,1,3,4,1,2,3,2,5,2,5,2,4,4,1,3,3,1,4,5,5,4,3,5,3
366368,NY,50,Hispanic,M,PhD,4,5,5,5,1,4,2,2,1,2,3,2,3,3,4,4,4,1,1,3,1,5,3,3,3
366395,NY,37,Asian,F,GED,4,5,4,3,2,1,1,3,1,1,1,3,1,2,4,2,1,3,3,5,4,4,1,4,3
366401,CA,81,Hispanic,M,High School,3,3,3,4,5,4,4,5,3,3,1,3,5,4,1,3,3,2,1,2,4,3,2,4,3
366438,MD,33,African American,F,M.Sc,2,2,1,3,3,1,3,3,2,4,5,4,4,1,3,1,1,2,1,2,2,1,4,2,1
366447,GA,29,White,F,"A,Sc",5,1,2,1,5,4,1,2,5,2,2,1,4,2,4,1,3,1,2,4,5,2,4,2,2
366465,GA,53,African American,F,"A,Sc",2,2,3,4,5,1,3,4,1,1,2,4,2,3,1,2,1,4,4,5,4,5,1,2,1
366535,AL,99,Hispanic,M,GED,3,2,3,3,2,5,4,1,2,2,1,1,2,2,4,3,2,2,2,3,3,5,4,3,2
366544,CO,100,White,M,"A,Sc",1,3,5,3,3,3,1,2,1,4,2,5,4,2,1,3,4,5,3,1,2,1,5,3,4
366553,FL,49,Hispanic,F,High School,1,1,5,4,3,5,4,1,5,3,2,2,2,4,3,2,3,4,3,2,3,2,5,3,5
366571,IA,69,Pacific Islander,M,M.Sc,4,5,2,3,3,3,5,4,3,3,4,1,1,3,2,3,3,2,1,1,3,1,4,1,3
366580,MA,61,American Indian,M,M.Sc,1,1,3,1,4,4,2,2,3,1,1,1,1,1,3,5,3,3,4,4,1,1,2,3,2
366605,NM,39,Pacific Islander,M,GED,3,3,3,4,4,3,5,4,5,3,5,2,2,5,3,1,2,1,1,4,2,5,3,1,3
366623,OK,45,Hispanic,M,PhD,2,4,1,5,5,2,2,1,3,3,3,5,3,1,3,3,5,2,3,3,5,3,3,2,1
366632,PA,75,African American,F,PhD,3,2,3,5,1,4,1,3,3,3,4,5,2,4,4,5,4,4,3,1,2,3,3,2,5
366650,TN,85,Hispanic,M,High School,3,5,1,3,5,5,4,3,2,1,2,5,3,3,1,1,2,5,2,3,2,3,5,2,2
366678,TX,38,African American,M,"B,Sc",3,4,4,3,3,4,4,4,4,2,5,2,5,4,1,4,2,4,2,5,5,3,4,3,2
366696,TX,76,African American,F,High School,3,2,5,2,4,5,1,3,3,4,5,3,1,1,2,4,4,2,1,4,1,4,5,1,2
366702,AZ,43,White,M,"B,Sc",2,3,5,1,1,4,3,2,1,3,5,3,5,5,4,1,2,1,1,5,4,2,5,5,4
366711,CA,36,Hispanic,M,High School,2,3,5,4,1,1,4,5,2,1,5,2,5,1,2,4,5,1,1,3,2,1,1,2,1
366748,HI,92,Asian,M,"A,Sc",1,3,5,5,2,3,4,3,4,2,5,4,3,3,1,5,4,2,5,3,4,5,4,2,3
366757,MO,81,White,M,GED,2,1,2,3,2,2,5,4,3,2,3,3,5,2,4,3,3,5,4,1,2,4,4,3,3
366793,VA,42,Asian,F,M.Sc,5,5,2,3,4,3,2,4,3,2,4,5,3,3,1,2,2,4,5,1,4,1,3,5,2
366960,CA,83,African American,M,High School,3,1,2,1,2,5,1,1,5,3,3,1,3,3,5,1,5,2,2,5,3,5,5,3,4
367024,IA,19,African American,M,PhD,5,5,4,5,2,5,5,5,4,1,4,5,4,3,3,4,2,1,3,1,1,4,2,5,5
367051,IL,41,Asian,M,"B,Sc",2,4,5,5,1,2,4,1,4,5,2,2,1,4,1,5,3,1,3,2,3,2,4,5,3
367088,IN,90,White,M,High School,4,5,2,3,2,1,2,2,2,2,2,4,5,2,1,1,2,5,1,2,3,5,5,2,5
367097,KS,51,American Indian,F,M.Sc,3,5,3,5,1,1,3,5,3,4,3,3,1,4,4,2,5,5,3,5,3,1,1,4,4
367103,KY,46,African American,M,High School,3,4,2,2,4,2,2,2,2,4,4,2,3,4,5,4,4,4,1,4,5,5,3,2,4
367112,LA,53,Pacific Islander,M,"B,Sc",5,1,1,2,1,1,3,3,3,1,3,1,2,1,4,4,3,4,1,3,4,5,2,1,4
367130,MA,60,Pacific Islander,F,PhD,2,3,3,3,3,1,2,5,3,2,4,4,5,2,4,5,2,4,3,3,5,4,3,3,1
367158,MI,99,Pacific Islander,F,M.Sc,2,4,1,4,2,3,5,3,4,2,2,2,1,2,5,5,3,4,3,4,3,5,3,2,4
367194,MN,84,White,M,High School,3,1,3,1,1,4,3,4,2,4,5,3,1,4,5,3,4,4,3,5,1,1,2,2,3
367316,TX,26,Asian,M,"A,Sc",2,5,4,5,2,4,5,2,1,5,2,4,1,1,5,4,3,2,4,3,1,4,1,2,4
367334,NY,18,Asian,F,"B,Sc",5,5,5,1,5,1,2,4,2,5,5,5,1,3,5,1,4,5,4,3,5,2,5,2,4
367361,TX,60,American Indian,F,PhD,2,1,4,2,4,2,2,5,4,4,2,3,3,5,1,4,5,3,1,1,3,3,1,5,5
367398,NJ,59,American Indian,M,PhD,2,5,4,4,5,3,2,1,3,3,5,5,3,2,4,3,5,4,2,3,1,2,4,5,3
367431,PA,96,White,F,PhD,4,5,1,5,3,4,1,1,1,4,4,5,3,2,4,1,3,5,3,5,2,2,4,4,5
367459,AR,23,White,F,"A,Sc",4,3,1,4,1,3,3,1,4,5,1,1,4,2,3,2,1,4,2,5,1,4,2,2,1
367662,CA,51,Asian,M,M.Sc,3,3,4,5,2,4,2,1,3,1,4,4,4,5,2,2,4,5,4,1,4,2,1,2,4
367839,CO,89,African American,M,PhD,1,1,4,1,4,5,1,3,1,3,3,1,1,3,4,3,2,2,1,5,3,4,2,5,4
367875,FL,24,White,F,"A,Sc",4,3,4,4,3,3,4,1,4,2,4,2,5,5,5,3,5,1,5,5,4,3,5,1,1
367884,FL,35,White,M,High School,4,2,5,1,2,3,4,3,3,1,4,5,4,5,1,2,2,4,3,5,4,3,4,3,3
367909,FL,65,Pacific Islander,F,"A,Sc",5,5,5,5,4,5,5,5,2,4,1,3,3,4,1,4,1,5,5,3,4,2,5,2,4
367936,GA,45,White,F,"A,Sc",4,5,2,3,5,3,5,2,5,1,3,1,4,5,2,2,5,2,3,1,4,1,1,3,1
367954,CA,59,Pacific Islander,F,"B,Sc",1,2,4,1,5,4,3,4,1,5,4,4,1,2,2,3,2,1,4,1,4,5,2,5,4
367972,IL,66,Pacific Islander,M,GED,4,1,5,4,1,5,5,5,3,4,5,2,4,2,4,4,5,1,3,4,2,5,5,3,2
367981,IL,56,Hispanic,F,"B,Sc",2,4,4,5,3,1,4,4,5,4,1,3,3,2,5,2,4,5,4,1,5,3,3,3,2
368036,IN,47,White,F,PhD,2,3,3,5,5,1,4,4,2,4,3,5,4,2,5,1,1,4,4,5,3,3,2,2,2
368230,NJ,82,African American,F,"B,Sc",2,3,5,2,1,2,2,3,4,5,3,2,5,1,5,2,5,1,5,3,3,4,4,3,1
368364,OK,30,Pacific Islander,F,M.Sc,5,5,5,5,4,1,3,1,5,5,2,3,4,2,3,4,4,1,3,5,3,1,1,2,2
368407,PA,24,Hispanic,M,"A,Sc",4,5,4,2,1,2,1,1,4,5,2,3,2,5,3,5,5,4,1,4,4,2,2,5,3
368443,TN,68,Pacific Islander,M,"A,Sc",3,4,5,3,3,1,4,5,2,2,5,3,3,5,1,2,1,2,2,3,1,1,4,3,2
368452,TN,78,Pacific Islander,F,M.Sc,3,3,5,1,3,5,5,5,5,5,1,4,2,3,3,5,1,2,4,4,3,3,5,5,2
368540,TX,42,Asian,M,GED,5,1,3,2,5,4,2,3,3,4,5,3,3,5,4,4,2,3,2,4,4,2,1,3,1
368601,VA,77,Asian,F,"A,Sc",3,3,1,4,1,1,1,4,3,2,1,2,3,4,5,2,2,5,1,2,1,4,5,5,1
368629,WA,77,Asian,F,M.Sc,3,5,4,4,3,2,2,5,5,1,2,2,1,4,1,3,3,3,5,1,4,3,3,5,5
368647,WV,72,White,M,"B,Sc",2,4,3,1,4,2,1,2,2,3,1,3,5,4,3,2,5,5,1,1,4,1,5,1,3
368771,CA,24,Asian,M,PhD,1,4,1,2,5,1,4,3,5,5,4,4,1,4,4,2,3,4,5,3,1,5,2,4,2
368780,CA,38,Pacific Islander,F,M.Sc,3,4,1,3,4,4,5,2,2,3,5,5,4,5,3,4,4,1,1,1,5,5,2,5,3
368805,CA,39,American Indian,M,PhD,2,2,3,5,3,4,2,5,5,1,3,4,3,5,1,3,3,4,3,3,4,1,2,3,2
368832,CA,72,African American,M,High School,2,2,5,5,3,3,5,3,4,3,3,2,5,4,5,5,5,2,5,2,5,3,5,5,2
368911,GA,38,African American,F,M.Sc,1,2,5,1,1,4,5,4,5,3,4,4,3,4,4,1,5,4,1,5,3,5,5,2,2
369002,MA,23,Hispanic,M,High School,2,1,4,1,3,4,4,5,2,4,5,1,1,1,4,4,2,1,4,1,4,3,2,1,2
369084,NM,19,Pacific Islander,F,High School,3,5,4,2,1,4,3,4,3,5,2,3,5,5,3,4,1,1,2,5,1,5,1,2,1
369109,OH,96,White,M,"B,Sc",4,3,4,4,3,2,3,4,1,1,1,3,4,5,4,3,4,2,1,3,5,4,3,5,5
369400,FL,68,Hispanic,M,High School,2,2,5,3,4,2,5,2,1,2,4,4,2,5,3,5,1,2,3,3,4,2,2,4,5
369419,FL,25,Asian,M,PhD,3,5,5,4,3,3,3,4,1,3,3,5,1,4,1,5,3,3,3,4,3,2,2,4,3
369446,IL,24,Asian,M,PhD,3,2,2,1,3,5,4,5,2,2,2,2,1,3,1,4,5,4,3,2,3,3,1,4,4
369455,IL,52,Hispanic,F,"A,Sc",2,4,4,1,2,4,1,1,3,4,2,5,3,3,2,5,4,1,4,2,3,5,4,3,1
369516,MO,77,American Indian,F,PhD,1,1,3,4,1,2,3,2,4,3,5,4,1,1,5,1,4,5,5,1,1,2,3,4,1
369659,OR,57,White,F,PhD,3,5,1,2,5,2,5,4,3,3,1,1,4,3,4,4,4,3,2,4,3,4,5,5,4
369668,PA,21,Pacific Islander,M,GED,4,5,3,3,5,1,1,4,4,5,4,3,2,5,3,3,4,1,3,4,2,5,3,3,3
369686,TX,77,American Indian,M,"A,Sc",2,5,3,3,3,1,5,4,4,1,3,1,2,4,3,4,1,2,5,2,4,3,4,4,1
369695,TX,92,African American,F,M.Sc,3,3,2,1,5,1,2,5,5,5,5,2,3,4,1,1,3,2,2,3,3,1,3,4,1
369783,TX,59,Pacific Islander,F,M.Sc,4,2,5,1,2,4,1,2,4,4,4,2,5,5,1,1,3,1,4,3,3,3,1,2,2
369792,CT,72,American Indian,M,GED,2,1,1,4,1,1,4,3,3,4,5,1,2,4,4,3,3,4,3,5,1,5,3,2,5
369817,MD,80,Hispanic,F,GED,3,5,2,1,2,4,1,3,4,4,5,2,5,3,1,5,2,1,2,4,1,3,1,1,5
369862,OH,82,American Indian,F,"A,Sc",4,2,1,3,1,3,4,3,5,5,2,2,5,1,4,2,2,1,3,4,1,4,3,4,1
369905,OH,49,Asian,M,M.Sc,2,3,2,3,4,4,5,2,4,2,4,5,4,4,5,1,4,1,3,1,5,5,3,1,3
369950,OH,80,American Indian,M,GED,2,5,2,2,1,1,1,5,5,4,5,1,3,3,5,2,3,3,1,3,5,5,3,3,2
371034,AL,25,American Indian,M,M.Sc,3,4,2,3,3,1,1,2,2,3,2,2,5,1,2,2,4,1,1,5,2,4,3,5,2
371052,AL,22,White,F,M.Sc,3,5,1,5,4,2,5,1,3,3,4,5,1,3,4,4,1,2,3,1,1,3,4,3,1
371140,AR,42,Hispanic,M,PhD,1,5,1,2,5,4,5,5,2,1,2,1,1,2,4,1,4,4,4,5,4,2,4,5,3
371265,CA,63,Asian,M,PhD,2,2,1,5,2,5,1,2,3,1,2,4,5,1,4,5,2,2,4,1,1,4,1,5,5
371690,CA,78,Hispanic,F,"A,Sc",4,4,4,1,5,4,4,5,3,1,3,3,2,5,2,2,1,5,4,1,1,2,4,1,2
371760,CA,19,White,M,High School,4,5,5,4,3,5,4,1,3,4,4,1,3,3,4,4,4,2,3,1,3,2,2,1,5
371779,CA,33,Pacific Islander,M,PhD,4,1,3,2,5,5,5,4,2,5,4,1,3,1,3,3,5,4,4,3,3,1,1,2,3
371830,CA,46,White,F,"A,Sc",3,1,4,4,5,1,4,4,2,2,1,2,3,2,3,5,2,1,1,2,2,4,3,4,2
371928,CA,59,Hispanic,M,M.Sc,2,5,5,3,4,3,2,4,1,2,3,3,5,1,4,1,3,4,4,5,4,4,1,5,2
371964,CA,83,Asian,M,M.Sc,5,3,5,3,3,1,4,2,5,3,2,4,1,3,1,5,3,5,1,1,3,2,1,1,3
371982,CA,42,Hispanic,M,GED,1,1,5,2,4,2,4,5,1,5,1,1,4,3,2,5,3,1,1,5,1,1,1,1,4
372000,CA,22,Hispanic,F,High School,3,5,5,5,1,3,4,4,2,4,3,2,2,1,4,3,1,3,5,4,5,4,2,5,2
372028,CA,68,Asian,F,PhD,1,3,1,5,2,5,4,3,2,5,3,2,1,3,4,5,2,3,1,1,4,2,4,5,3
372037,CA,57,Pacific Islander,F,PhD,4,1,3,1,3,5,4,5,2,3,1,1,1,1,5,2,2,1,1,3,5,3,2,5,5
372073,CA,75,American Indian,F,High School,5,4,5,3,2,1,1,1,3,5,5,5,3,4,1,3,5,4,3,5,4,5,2,1,2
372082,CA,47,American Indian,F,M.Sc,3,3,1,2,3,3,4,4,3,4,4,4,2,4,3,1,2,5,5,1,2,1,4,2,2
372213,AZ,23,Asian,M,"B,Sc",2,1,5,1,2,2,2,5,5,2,5,3,5,2,4,3,2,4,4,2,4,2,3,3,4
372222,CA,84,African American,M,"A,Sc",3,4,5,1,1,3,2,1,1,4,4,4,5,3,5,4,5,5,1,4,4,5,2,5,1
372240,CA,81,Pacific Islander,M,GED,4,2,5,5,4,1,2,2,1,1,1,2,1,2,4,2,2,3,2,1,3,3,1,2,4
372329,CO,77,African American,F,High School,5,3,4,3,3,1,1,2,2,4,4,2,3,2,2,4,3,2,4,3,1,2,3,4,5
372356,CO,43,Hispanic,F,M.Sc,1,2,3,1,2,4,3,3,1,3,4,5,2,4,4,2,2,3,4,2,2,3,4,2,2
372462,FL,53,American Indian,F,GED,1,4,5,5,2,2,1,4,5,4,2,5,2,2,3,1,2,4,1,4,2,1,1,4,3
372578,FL,91,Asian,M,"B,Sc",5,1,4,2,5,3,2,2,1,2,4,5,4,4,1,1,3,3,5,2,2,2,1,2,5
372718,FL,31,Hispanic,M,GED,1,3,3,3,4,5,3,2,5,2,1,4,4,4,5,1,3,1,4,1,3,1,1,4,2
372772,FL,91,Hispanic,M,"B,Sc",3,5,3,1,4,3,5,3,4,5,2,5,2,1,1,2,5,3,4,2,4,4,2,5,3
372921,GA,42,Hispanic,F,High School,3,5,3,3,2,3,4,3,1,5,1,3,5,2,1,3,1,1,5,4,3,1,4,1,4
372958,HI,64,American Indian,M,High School,1,3,1,2,5,1,2,4,4,2,2,2,5,3,5,4,5,1,2,2,3,5,2,1,1
373058,IA,96,Asian,M,M.Sc,2,4,1,2,3,2,3,2,1,4,1,4,4,4,4,4,4,1,3,4,3,3,1,2,4
373085,IA,67,Asian,F,PhD,1,2,2,4,1,1,5,4,3,3,4,3,1,3,1,4,5,3,5,1,4,1,2,3,2
373119,IL,43,American Indian,M,High School,3,3,2,5,2,1,2,5,1,4,5,5,3,4,4,4,1,3,5,3,3,4,2,5,1
373216,IL,76,African American,F,High School,5,3,3,2,4,3,3,3,1,4,2,3,1,2,1,3,4,5,5,3,5,3,5,3,1
373340,KS,96,Hispanic,M,PhD,5,4,1,3,1,4,2,3,1,2,4,1,1,4,1,5,4,3,4,2,3,1,3,1,2
373447,LA,69,American Indian,F,"B,Sc",4,5,3,1,4,3,1,1,2,2,3,3,2,5,4,4,1,4,3,4,5,4,1,4,2
373526,LA,87,Pacific Islander,M,High School,2,1,1,3,2,3,1,2,4,3,4,1,1,1,5,5,1,5,1,4,5,5,4,2,2
373605,LA,80,Hispanic,F,"A,Sc",3,3,2,2,1,1,2,2,3,3,4,1,3,3,1,4,5,5,4,1,5,2,3,1,5
373678,MA,31,Pacific Islander,M,High School,2,2,4,2,1,4,3,2,2,4,3,5,2,3,2,2,2,2,4,1,1,3,1,2,5
373696,MA,92,African American,F,"B,Sc",2,3,5,5,3,1,4,1,4,2,4,2,3,4,2,2,5,2,5,4,1,5,1,5,2
373711,MA,36,African American,F,"A,Sc",1,2,1,2,1,2,3,3,3,3,1,2,1,2,3,1,2,1,1,1,5,1,2,3,2
373784,MD,72,Hispanic,F,High School,4,4,2,1,2,1,2,3,3,4,5,5,2,3,3,2,4,4,3,1,2,4,4,3,4
373827,ME,95,White,M,"A,Sc",5,1,4,5,4,5,3,4,5,2,1,2,1,3,1,5,3,1,1,1,1,4,5,2,3
373890,MI,18,Hispanic,M,High School,2,4,4,3,3,5,3,4,3,2,2,3,2,1,4,4,4,2,2,2,3,1,2,5,2
374024,MN,98,Pacific Islander,M,"A,Sc",2,2,2,2,5,1,4,1,1,2,4,1,5,1,1,5,2,4,3,1,2,1,5,1,4
374112,MO,20,Hispanic,F,PhD,1,5,3,2,1,5,4,4,5,1,3,2,1,3,5,1,5,1,1,5,3,1,5,4,5
374316,MS,62,African American,F,GED,1,1,3,2,5,3,5,1,2,3,4,3,3,5,4,4,4,2,3,5,4,5,5,4,2
374343,MS,92,American Indian,F,GED,5,5,3,5,1,5,2,3,3,3,2,5,1,2,5,4,5,1,4,5,5,1,4,4,5
374440,NC,54,Pacific Islander,F,M.Sc,5,5,3,2,2,3,5,1,3,3,5,5,5,4,2,5,5,2,2,3,2,1,5,3,1
374574,NJ,53,Pacific Islander,M,High School,1,5,4,1,4,4,1,5,4,4,1,2,4,2,5,4,4,5,5,5,5,3,1,5,5
374592,NJ,98,Hispanic,M,"A,Sc",3,3,1,5,2,4,2,5,4,3,1,5,4,4,4,5,2,3,3,4,5,5,3,1,2
374875,NV,72,Hispanic,M,PhD,1,2,3,5,1,3,4,1,1,3,5,1,5,3,4,1,2,4,2,1,3,2,1,5,1
374927,NY,90,Pacific Islander,M,M.Sc,4,2,2,2,2,3,4,5,5,2,3,3,4,3,4,4,4,2,1,4,5,4,4,2,3
374972,NY,67,African American,F,M.Sc,5,5,4,1,4,2,4,3,5,2,5,2,5,3,3,4,3,1,5,5,4,1,2,2,2
374990,NY,96,Asian,F,GED,4,5,4,3,5,3,1,5,5,1,5,2,5,2,5,2,1,4,2,3,1,2,1,4,3
375106,NY,72,Pacific Islander,M,GED,1,4,2,2,2,4,5,4,2,2,5,1,1,1,1,2,3,5,2,2,4,5,4,1,3
375230,NY,20,African American,F,M.Sc,4,2,5,2,5,1,2,2,1,2,3,4,2,5,1,1,1,4,4,3,2,1,4,2,4
375300,OH,78,Hispanic,F,GED,5,1,5,1,3,1,3,2,2,2,4,4,1,1,5,1,1,1,3,3,5,1,4,3,5
375319,OH,60,White,M,PhD,1,4,4,3,3,1,1,3,1,5,2,4,3,1,2,4,4,1,1,3,5,3,5,5,4
375373,OH,36,Hispanic,F,"A,Sc",4,1,2,4,4,5,3,5,1,2,3,3,2,3,3,4,1,3,3,3,2,1,4,5,5
375407,OH,94,American Indian,M,M.Sc,5,5,2,4,3,5,2,3,5,4,4,5,5,3,3,4,2,4,5,4,1,1,1,4,3
375416,OH,80,American Indian,F,High School,1,2,2,1,5,5,1,2,4,1,5,5,4,3,5,5,2,1,5,4,1,3,3,5,5
375489,OH,78,Pacific Islander,M,PhD,1,3,1,4,5,3,4,2,2,5,3,1,2,2,1,2,5,1,3,4,2,4,2,4,3
375540,OH,59,African American,M,"A,Sc",1,2,2,5,5,5,4,3,4,4,1,3,1,3,4,2,1,5,2,3,3,4,1,3,5
375568,OH,28,Asian,F,M.Sc,5,1,3,3,1,1,5,4,2,5,2,3,1,4,1,2,4,4,2,2,4,5,3,5,1
375647,OK,73,Pacific Islander,M,GED,4,2,1,3,4,5,1,4,1,2,2,3,1,2,2,4,1,3,4,2,4,5,3,3,4
375656,OK,53,American Indian,F,High School,2,1,5,1,2,1,1,4,5,5,3,3,5,4,1,5,5,2,1,4,1,3,5,4,5
375683,OK,24,Asian,M,PhD,5,2,5,5,1,4,1,4,3,3,1,1,1,3,2,4,2,2,4,4,3,4,1,2,5
375692,OK,27,American Indian,M,High School,2,5,3,1,1,4,1,3,5,2,1,5,2,4,4,2,3,3,4,1,5,4,1,1,4
375708,OK,94,Asian,F,"A,Sc",5,2,2,1,5,1,3,1,5,2,3,1,5,4,5,2,1,1,4,5,5,1,4,3,4
375717,OK,94,African American,F,GED,3,2,3,1,3,5,2,5,3,3,5,2,3,1,5,2,1,3,1,2,3,1,3,1,1
375726,OK,48,Asian,F,High School,3,5,2,2,5,2,2,3,3,5,1,4,1,4,2,1,5,4,2,1,5,4,2,5,2
375735,OK,61,Asian,M,M.Sc,2,5,5,3,1,3,4,5,3,1,1,1,1,2,3,2,4,2,1,5,2,3,3,4,4
375744,OK,76,American Indian,F,"B,Sc",2,5,3,2,1,1,3,3,5,3,2,2,1,5,4,4,4,2,3,4,3,4,2,3,3
375753,OK,98,Asian,M,"B,Sc",5,2,1,1,5,2,4,2,4,2,5,4,4,5,1,1,1,2,1,5,4,3,4,3,1
375762,OK,42,White,F,PhD,4,4,1,4,4,4,5,1,4,1,5,2,1,4,4,4,3,2,5,2,4,5,3,2,1
375841,OR,75,African American,M,GED,1,5,4,4,3,3,5,1,3,4,4,3,5,2,1,5,2,2,2,5,3,5,1,2,3
375939,PA,89,White,F,PhD,1,5,1,5,1,3,5,2,2,3,3,1,1,1,5,2,5,4,3,1,1,2,5,4,5
375966,PA,49,Pacific Islander,M,GED,3,2,3,5,1,5,1,5,5,3,1,4,3,3,3,5,5,4,5,5,3,3,4,2,1
375984,PA,66,Pacific Islander,M,PhD,2,3,2,2,5,4,4,5,3,5,2,5,1,1,1,3,1,2,2,1,4,3,3,3,4
376039,PA,83,White,M,"B,Sc",5,5,3,2,1,3,1,2,5,2,3,1,2,1,2,4,1,2,2,4,2,5,5,2,3
376136,PA,94,White,F,"A,Sc",3,3,5,3,5,4,4,1,4,4,2,1,5,5,1,4,1,3,2,1,5,4,5,1,3
376224,PR,80,American Indian,M,M.Sc,5,5,1,3,5,4,5,3,4,3,5,5,2,3,1,1,3,2,3,2,2,5,5,1,3
376242,PR,31,American Indian,M,M.Sc,1,3,5,3,5,3,4,2,4,4,2,1,3,1,3,5,5,1,2,4,3,4,3,4,3
376288,PR,75,Pacific Islander,F,PhD,3,3,5,2,5,5,3,1,1,1,4,3,4,4,1,5,5,2,3,3,3,5,3,5,4
376321,PR,79,Pacific Islander,M,High School,1,5,1,5,3,3,1,4,2,2,5,3,2,1,2,4,2,5,3,4,5,4,2,3,5
376330,PR,46,White,M,GED,2,1,5,2,3,4,2,2,2,4,2,2,1,3,2,3,4,2,2,5,5,4,3,4,2
376385,PR,21,Hispanic,M,M.Sc,2,5,2,5,1,3,3,5,1,2,2,5,5,4,3,1,3,4,3,5,5,2,4,3,4
376446,SC,42,Hispanic,F,High School,1,5,4,1,1,4,4,3,4,1,3,1,5,4,4,1,3,3,1,1,5,3,1,2,2
376631,TN,38,White,M,GED,4,5,3,5,5,1,1,2,3,3,4,3,5,1,4,4,1,1,5,3,2,3,3,2,1
376668,TN,86,American Indian,F,"B,Sc",4,3,4,5,2,1,4,4,4,5,3,5,1,3,3,4,1,1,2,1,2,1,4,5,1
376677,TN,77,Hispanic,M,High School,2,3,5,1,5,3,1,5,5,3,2,1,4,2,4,3,4,3,4,3,3,4,3,3,5
376695,MH,77,Pacific Islander,M,High School,3,4,2,5,5,4,5,3,5,4,5,1,1,2,2,5,5,5,1,5,1,5,4,4,5
376987,TX,63,African American,M,"A,Sc",5,2,3,5,5,3,5,3,5,4,3,4,5,4,4,5,1,4,1,2,2,2,2,2,5
377069,TX,85,Hispanic,F,"B,Sc",2,4,2,3,1,2,1,5,3,2,3,2,1,3,3,5,2,1,2,2,3,4,4,4,2
377111,TX,86,Asian,F,GED,3,2,3,3,1,5,1,5,4,2,1,5,5,4,2,3,1,5,5,1,1,3,5,4,3
377193,TX,82,African American,M,GED,1,1,4,1,1,3,5,2,3,2,4,4,2,2,1,4,1,4,5,5,2,3,3,1,4
377218,TX,60,American Indian,M,PhD,2,5,1,3,1,2,1,2,1,5,3,5,5,5,1,3,1,2,5,5,1,1,5,5,5
377272,TX,50,American Indian,F,PhD,5,1,5,3,5,1,4,5,5,1,3,4,4,5,3,2,5,1,5,3,3,4,1,3,4
377281,TX,75,Hispanic,M,"A,Sc",2,4,5,4,1,1,2,1,1,2,1,3,1,3,5,3,4,5,1,4,1,4,5,1,3
377315,TX,71,American Indian,M,M.Sc,5,3,5,5,2,3,3,2,3,2,4,3,5,4,1,3,4,5,2,4,4,4,5,5,3
377342,UT,86,Hispanic,F,M.Sc,3,3,4,5,1,4,1,2,5,1,3,1,1,3,4,5,1,2,3,1,4,4,2,4,5
377449,VA,67,American Indian,M,GED,4,1,3,5,3,2,3,2,5,1,4,5,3,2,2,4,5,1,1,4,2,3,1,2,2
377458,VA,96,White,M,M.Sc,5,3,2,2,2,5,4,4,5,3,3,3,2,1,2,1,3,5,1,5,2,2,3,3,1
